YearsExperience,Salary
3.8852242833324024,59826.03241721428
4.1082651734642095,96069.67815116904
9.08394686528763,114137.04996473735
5.906785182711952,81344.49120389331
4.827510392137842,64096.697292562196
4.864828480617556,72289.76034695501
7.810817106631042,97884.25736575779
6.193440309544556,82635.13479872709
2.179520998883386,48740.271948909896
7.386193200714888,115055.83758718063
7.2980572428366335,94882.10158035175
7.6000566972162,92299.64243896795
5.067450348970923,77019.13022110549
9.83225306422629,118066.3019520315
1.8938981075105645,45610.15635911174
3.4133705245195998,57520.10429431199
10.487424070406846,122621.35560404442
4.87998802278807,69249.34392710913
6.059793181861115,80535.38055381257
6.8598363514539935,87841.4135006585
9.278616725467302,112186.19277922984
4.394912694876227,66328.02907003251
3.22290595586529,52864.338839969554
1.8497068271165125,39970.6835120618
5.523165029287963,73468.23298359668
5.195894031123377,72394.37830831757
10.440132881601436,122227.34140592445
8.998397958515064,111217.08852576077
8.377470605192057,103659.14071286256
5.775539718666969,78625.7771831762
7.041640311708828,87593.92158415247
1.7788320529685309,44028.331979602146
8.191021964268074,103866.13393612913
7.209466513436775,95379.9302102868
5.002179297413671,76100.21160032677
9.381658806537487,111051.77511748858
7.367077665431873,91272.3563244149
2.1867049702017907,43954.730766303124
8.373265380311098,102857.54761219728
8.20600264238625,101275.89266832346
1.757994643923761,41819.378518639816
3.45856911312422,56760.62741787564
4.196612826172063,63483.29465531846
8.122064262872135,101729.69110831815
8.238213932748634,101723.56745996364
9.41600645488472,113225.15348618933
7.222034077434017,90118.21593156729
3.700801965709482,58186.537607538114
5.953502942422578,77146.68059930783
3.5214121935480414,60729.85014456948
8.115488729131435,102994.86754219368
3.2420705439063306,56706.24745994539
1.935060964467076,45393.124194808115
3.9860866511903446,62060.434309058706
1.419409804401493,39463.89196398086
5.27646277143837,68897.13891093808
1.4566244066515772,40075.9884532929
2.4949621022704687,50049.07006319645
3.2987327972014575,57579.13143208814
4.2244358118024685,63054.22679762115
5.991071916518654,81292.9752760249
4.911072758775978,70625.87200434419
5.996151364087274,81233.17367516537
6.29535577864631,82921.35970184216
10.562473925906179,122922.79154181859
7.8595359989439295,100235.12240609463
8.581538588282426,103468.75672156172
5.528416335501771,75692.021240099
4.063985136900792,109120.21227498713
5.031222396375122,70537.24594936303
1.8191844548797391,43126.3359468219
6.391617845815407,81425.9127556512
3.879298881108863,62744.141986054914
6.361798727446328,86089.32937880892
2.2927936199720396,45635.39497744906
1.4027504357157259,38952.69763225033
8.753045889577177,108669.76462303151
4.402415976400492,67551.56483992258
1.8956699035626539,43563.212491776445
3.3754819203924296,58815.15001294928
7.730196827413052,94988.6265511371
6.89244200932468,91593.72740758648
3.4419325820295863,58461.31497595138
2.4132232506233042,47972.238913015164
8.2043790104136,102329.67859760733
2.6020884604865024,47618.07797285885
6.266572346520264,84748.48542746148
3.919876067066784,63633.751691924626
10.014504936510331,119335.25567931295
1.6029920274668805,42066.349786942475
9.374061686399397,114077.40403420302
6.502914446883229,85372.68197573881
4.683734408269142,65146.45007195155
4.218300663175238,65291.416506085756
4.225893019819566,66970.2725322691
8.071379791397694,100068.96213448748
4.909895239351441,70162.8200532543
8.749814121503068,107493.36110907287
5.227334818326524,76681.62887238195
4.159960416351408,63723.62924318907
6.711852452054836,84740.72139529568
2.838903728198162,52095.528532966855
4.4463336780178535,65449.290761207994
2.947491024074499,54655.61778741523
7.233714137510054,94534.1521130615
1.2930088302806855,37974.1289293276
10.526052464325424,123634.746046933
4.925287592887619,69592.79235640836
6.847688694598601,86644.16451666482
7.91023235283134,95542.64863066343
6.154252200357925,83485.3899359217
10.050874644206385,120336.02677951522
5.722508580572673,80028.47871165826
4.855093580225203,69198.20731736088
3.6419735590684903,58874.1498990014
6.667844585753984,93333.31027141347
2.1996652627686752,43442.743166511544
5.62273886973075,78846.62950498183
1.2877472337444447,35306.198464267814
9.641194324509524,116772.09140687842
3.423459631629284,58829.650403548454
6.835892604497094,92684.35559202649
8.893402523865806,109085.4406175886
10.273190823480295,128178.31447091686
10.267146253622787,123173.90749658535
3.350111817848275,53504.78254129389
2.4352778182398964,48471.42453515416
7.190023022196433,92762.14844753618
4.493611494742347,69793.99257679995
8.809515709427197,107271.18108784317
10.128055036475331,119562.38446975344
3.311763109883489,59752.3674345788
10.491839417572962,124433.4416765272
3.1279977444040608,55277.06718842149
6.8101206358898825,92325.89585212724
5.882312280109951,83555.7381193851
9.670562529076168,117921.84778802369
5.829325411880917,78572.12978530083
2.9705456263482075,52768.18891929153
7.690527928604503,97681.64177942688
1.7062241095240631,40530.10912776612
6.865805324342356,90017.1656451557
3.421793997725454,57460.413750318934
1.6884230922004164,41339.49127787672
1.8980726867653104,42189.33432767268
4.653152743996595,68204.77878678066
10.110576425943794,117352.21054019386
9.465620415191246,115254.54316198704
9.229243434817626,111464.37981804415
3.136450477944475,48780.90271297276
10.424510855260817,122790.69208601191
4.090300893103251,63668.61178571008
4.086503401393669,63750.081950234024
9.775173422768358,114209.92004498343
9.5830573822176,115424.4383317355
8.225881385187893,102856.44352947785
5.1879833553637855,70875.77489381105
2.602790577151783,49153.415764108155
6.477386878402284,89287.7764784676
2.952865993259305,55204.363947559825
6.9361412556779065,93769.07566034416
5.56505607766713,79028.79501782122
2.3031585604417497,45382.70730407037
3.216990920258454,56155.21301281718
6.6751341433546045,89213.23667573034
4.64811980104394,71718.67328754102
2.1971479132001632,49175.24060534868
2.9683166503126293,52872.245769463116
5.589672052363981,75423.48612009604
4.07151309088982,66176.22972314857
5.064536740013521,73393.68752321457
9.75827875089302,117766.6423815597
3.204340049570497,54101.25646095508
7.918978387137947,101773.35982420143
7.526368867235297,94994.27056561164
8.538477266177848,108903.00037530942
8.768448414674072,106645.76735962427
6.345304695380878,83285.93966313821
7.162389515297594,93751.40747060832
5.471027630333456,73512.04494901789
5.131215743438764,73282.86388396198
9.834904840784947,116815.69445810655
4.003624133650884,65126.382676500405
4.60631596815359,68544.24093100303
2.16745983272279,45490.41420070035
2.872378839072109,49731.34416789291
8.639355314390556,104733.2828142784
6.773348059924529,87440.26617118699
6.937056434749063,132806.72719586638
2.2861019973740673,47916.92310262216
2.3438323919594923,42672.30783245705
4.453449652941578,67107.14699162294
7.173093990417512,91609.2624349436
4.21270636949968,66159.25198855488
2.102452404393514,44736.14472566128
7.304289406518908,92115.8122994672
5.247001075239423,72506.70741924862
5.43950966672882,131707.07816702634
5.811768335146871,81890.72487391824
2.6422556303977895,50776.45346278794
10.271269550817848,121648.72463618017
8.95972535560676,111177.63472759133
1.4302637106698484,43012.77692131289
7.614955160734861,99648.4117759001
6.787925909596063,85504.7515547876
2.3113912619071195,46863.79728858285
7.038187496499137,92549.05039515412
2.2095241953033917,45906.19565992404
10.45881668482797,122876.52932842587
1.3408467474601495,36652.1116042832
3.833851674822434,60109.65184599933
4.877261087774512,69557.61418039232
7.294625953993855,96866.05866032736
3.433498352594717,56867.51702880333
8.619105337224116,107633.47900119456
8.690381129656647,108047.94731823883
3.5472805467321304,58959.17482500673
8.968406892338262,110060.7289304481
2.0908239175267624,41236.796114696794
5.5902328886695045,80901.20425936062
2.840095133501002,53489.82972240874
8.985591829832735,108992.49224222184
6.2866669515763824,83359.3955693535
2.462666155828782,50434.4567062307
2.145566440605845,45134.95610672619
9.343163078514543,120220.223413467
8.586033862647298,107856.40660154253
3.3190821997979683,54272.38732438051
7.934383589326424,101535.3450903082
6.976783074575355,88872.3306473574
8.51322841377705,103078.67710598055
6.189358056909583,84484.58864274336
8.059199093685798,101466.54710848759
6.576018770282457,88883.11642493849
1.9030665027705718,43159.951473747686
9.6431871960574,113962.5198640815
4.180621176501248,66169.93290254616
5.069016559629029,76131.54510350752
5.934960100507854,82841.14446918335
7.223099471641117,93674.90829360117
7.895007002054876,100587.5929643184
9.922625761369027,120114.74848588082
6.2210910204806575,84471.98561527282
4.202012152928749,65059.96009558245
10.584117014787903,125622.26068917777
10.286005552284117,122808.4819195701
6.087370695374132,85186.06636671713
9.14812634297218,109729.70691627132
6.953585127205683,90583.44303539926
5.402436535470975,75128.06198024673
9.459817172045046,113698.21992689156
2.990126937729395,52127.588896580724
5.152558060679498,74960.5688942208
2.708311564285018,51906.298463299936
7.9593581203398145,102162.87632567245
2.5932541321117215,47854.90582674053
3.6445172163302835,58883.86228041573
7.667091137615645,98313.5334841629
2.1656608672162045,44837.29934220345
10.041211895007226,116403.32998686223
9.772888626954245,114856.88028789732
2.712756991973616,50631.11225912517
9.844861053469874,118310.88866334072
5.560345838514914,77755.58094049546
5.37568530625415,76589.05809317446
8.999550812784463,109054.2829653066
1.2225372486783816,37565.64883613324
7.6056254105811485,94987.13614024065
5.233086796068956,75136.43699556553
9.932949224809292,118002.37195433838
4.569964235963219,64221.29601420773
1.5705751382649404,39649.859114778876
4.0064882753400735,64718.64305625762
5.413888864976778,79830.48733556079
7.870596311137722,102703.2770034977
9.124748702589411,111698.05089611653
2.4418490748536734,46370.12107964645
7.197804493537735,97146.51130662454
8.332921252745601,102885.27563930396
2.178875115478134,44956.78929814101
9.845012680951449,122041.3776598601
9.493912417075414,114334.41926774025
10.529330548809511,124813.35334149649
6.0824063611667265,84788.37585883746
5.314754916076084,73003.80841544262
4.8285787099730415,71598.16674102575
2.8559715720333987,48752.37778184764
9.442415803444064,117846.15393775074
8.71908838817085,109625.03227779132
8.101101735676998,105630.30283838122
6.2284584286690015,85926.93377022671
4.710842324699701,68235.1429105267
6.569115974452756,86332.32816791788
7.3308096707525525,94225.38796593682
3.6710411265421974,60489.42899583924
7.328833145843572,90341.42803771517
8.6932237368064,110337.87736676451
7.893774693280226,95102.6944297283
7.503050810749218,93404.56034230762
4.566267303711907,66320.16950114358
9.70073860552587,114047.24512474697
5.605447629805839,78997.40345044967
1.9839999647047049,41653.58450514083
4.51828553041053,69275.58261220704
2.373757193064013,45913.73892959933
5.073540695344992,71075.1444123338
6.495184746459939,83048.55858178386
1.9929564541551463,44104.72656538239
4.421161688506787,69974.91973149987
9.156832568541226,112474.11028661029
3.840962268159424,63781.098385622405
1.9091285881158129,41653.1155273418
2.4028660338151746,60004.036848819575
7.740997687402712,97937.0101277826
9.938770100330885,117143.67512239635
4.53507366377247,66848.00682242181
1.5767352193441921,39023.48937567066
9.589460435471171,115910.8485824333
6.27474381769336,81893.86400403579
8.409128619325237,102138.77519024062
9.77467700975911,116269.51511584986
2.5220509625137004,47822.28463148128
1.537569830754895,42994.131156514406
10.434801153496203,122422.39559024319
9.435814735092965,115229.07526642867
9.616974125589156,113675.5253349754
7.618147841842877,100684.96078897465
2.6896764594412805,49869.433620979304
6.816627598993815,90526.83577839295
6.430936995525322,83875.36121392636
6.541277711199879,87593.72480712092
6.028090793306892,85961.55650083456
10.560188243275775,127922.1518420367
6.138491178588942,82872.79792976896
6.609900325391966,87757.19820092167
5.137313678119569,70949.86494368831
10.017264962453044,117893.24229340821
9.327959629726966,113841.6790430106
8.652595671577659,104688.02417628317
5.2261762929172155,71992.32534161967
2.2683604777607465,45141.130300491765
2.507767809012315,45461.91286526008
2.6477001331215173,53059.577032689245
8.079903953358675,105538.31309772469
6.5022936242551195,87594.73141667372
7.232581363343932,96949.24520191384
7.43731940682341,99151.59341418755
7.531641629896899,96941.34908638279
5.970822832390897,79825.68884719074
10.037546712081145,119060.30935796471
3.8768152153526643,64401.03078044753
1.4888739925748347,39684.9709176403
1.7308331349106236,42344.08824482296
6.601323588644704,86260.03288970358
7.792668162828872,100219.54881165174
4.611560333089111,65253.642380016165
3.0914573069253195,56828.515986082784
3.2273212925798256,53269.0064103247
5.869364165719236,78753.39947839994
8.59488586303397,108184.37989749691
7.599969013745526,97676.05107684771
9.110494892006132,112160.44319343762
3.2123924784317914,57403.91173746993
4.657869199415323,68674.49653715415
3.584282581213361,60169.51897501762
2.4361388022777497,49653.75627314729
5.503450870954047,76067.55510461943
10.459019819330358,121027.40030458853
10.487371140949438,123554.68030825468
3.426542955036501,59201.51214835484
1.6784004521781115,40082.07087137184
10.343574664485434,122338.63542625513
9.822468596138549,114691.45193093382
5.678034742050102,80442.48637001502
3.9740258003697897,65772.5873639436
10.47006771874656,122199.90638899311
2.13237150037168,48222.54754233847
2.566391332044522,52556.823436943836
8.303953596491557,101892.85488240045
7.23393310986851,87696.75801247107
1.2774042242778336,37739.34743774313
8.355180757438706,101732.31972347684
9.13296798433778,112595.98447654671
3.5239029330377227,62135.60368991681
8.816070447517752,107251.35282722181
2.74189624311078,48312.19285608127
9.376903606012245,112742.25172764706
2.9452347658292197,52531.31470360457
3.4098128302735917,56401.42641188921
3.914870286461676,59873.67274408403
7.72190298860934,97589.08627755438
5.6783867365479095,81299.97199773329
10.067424388749398,118690.47840534318
9.569454722393239,114023.88435303647
10.191956473252475,125885.9400162498
1.2780688613588038,39637.82924801546
7.924172038983029,101220.4976660843
8.848693287959993,105392.48797983394
5.694110773303509,80384.27977932795
5.098528226532743,73643.753682257
8.176893985719634,101027.9493508833
7.793621895763514,95299.43711985198
7.215968801766121,93522.56417731356
3.3283458631073466,58464.75118087955
10.249054962700992,121455.64200532384
6.468420226205602,84636.89796859094
2.3078403196844497,46005.6046454537
1.612671644114367,43427.76402475314
5.529540234768461,78015.8987979071
10.58869745543905,124087.6338212558
4.360183240670194,66592.75247814323
3.1292698842011735,54343.65199415256
7.358331858994362,95284.7006239139
1.4825492567763738,38543.151944134595
2.5040811288010376,46136.20210494444
8.616211403018422,106742.49344703379
5.1492525271521306,71655.11234613581
3.8415665591780734,55865.00973880476
6.9404555606060825,87647.22061536957
8.988221729664033,110973.47255149976
3.178786066796156,52876.67865085343
7.092153611156443,89901.59372793151
7.310140859669989,95096.90607692854
6.161399670993767,83492.32937033281
10.491342627923949,123483.36962706877
6.52171873290207,88926.84067096717
8.742107823434146,107739.14602506364
8.85316618740734,107651.82630954226
5.793787927347533,77144.38525577259
8.801125903635274,105401.45381698367
8.414938250622026,105973.05777007225
3.5503442901616986,57590.330733548675
4.435119732931493,66309.62747669414
8.142395728935007,107765.27101142329
6.980457884495228,92984.92695318005
1.364346810694791,37096.80894859096
2.4435868884605156,48206.3502897123
6.095638805585875,86214.31732402409
4.699849272774857,69946.15222559136
7.527085021942124,116269.38223066641
6.918917803839969,89411.9790453318
4.9647564807878695,75551.61873913289
1.6257706676554462,39392.41875430257
2.1287660178500714,45927.646382418774
2.204447057692232,45326.412162480745
6.494648927670588,84954.83078902325
7.7859068239384595,97363.65120926179
4.093827135118792,63918.316725920944
8.923357860568464,112561.3715127722
10.202235217078616,122025.28055481712
8.761768255242806,105916.2566890635
5.742785516332893,79035.3683396324
2.863131191590503,49028.59304559151
7.161833636042652,90920.48077040722
6.56521638456099,85619.30492646592
4.206248940168488,106048.09974259695
10.02390968185059,122711.23127553816
6.486856872764094,83482.94342489696
3.8040247043242905,61555.467822457445
9.915919869512052,121069.25240185345
6.495629878819679,128678.6017000304
10.501936663484319,124708.67624982358
6.292597322382225,84627.76190322683
4.826092518300722,71824.26590920422
1.3072652588254523,37987.97856330001
5.133621381351601,73941.75566228134
1.763365003358656,39967.322269912234
6.808294810829614,89172.55498963848
5.284245513100328,72501.32979519392
5.496067952629764,77309.74916870637
5.9502853299606215,77508.0109325638
5.701023948536639,80164.35800091705
3.307767533481418,56275.82836224572
9.258429508384545,112186.05869380008
4.3521073962614505,65368.82910215886
5.788389707033343,75874.15284580502
3.74055972253832,59920.76492767796
9.618805205868053,119154.06934890528
1.5235965175688473,41118.54164229751
3.569718701033709,57408.04033869826
6.711120727165331,87456.10522730336
2.992938398471872,50658.14171491004
3.727873666812847,58084.15509580803
5.897697020109381,77104.11803737647
8.825129941837623,109068.45539681391
3.5534558888865018,59410.91526204494
9.626017981955183,112656.51150627938
4.721273628675636,68488.31964508034
6.884579706832554,92172.4767539699
4.471928965895369,63594.93576250318
5.856595058539197,80691.74114846333
4.29930480370186,64817.25789171618
10.43107415233235,124175.25983012829
8.705673537294132,107267.08653335708
5.579696629304294,77678.22848092578
2.509783004960334,48416.41605861871
3.1073861633150246,57585.36595396411
5.554008583098447,76633.00780290406
6.059208784026117,80771.749349787
3.7175035380781907,61046.8520529981
4.652647611645459,69901.19618507683
3.902112680263788,61795.428854368074
1.2461019809439633,36618.33513005384
1.9939889367499557,47513.61906082593
5.762199428109283,76396.92901960715
1.331272106947399,36774.79926203361
6.828256605444454,90639.66960118688
6.511687409637471,87362.57864717592
4.294663316340275,66777.5183959349
9.697554298902777,117040.49819918333
8.927690511346558,110019.08715312082
1.794820168583223,40670.88902010659
7.508730172105986,95096.94842347753
10.38227291898389,125329.18654093372
6.1376427239401705,80724.30314856487
9.158182048834107,111453.57980973815
6.8254857533400255,89676.73622243035
9.35621688794927,116823.22662867256
4.144150968156367,65655.001528229
6.531407149221545,83829.50478809766
2.421596705355946,48295.00168816044
8.550602329084054,108781.67379261184
3.8806205663539775,60048.6647294772
7.086060500733357,87644.42398776613
10.33633174224438,124918.02878762232
3.368879055505309,57870.59086460177
4.722862038218429,71440.20386476076
1.4347485507096032,40344.166933121414
3.4992415744148184,57154.54835524539
8.806260277574241,110062.02918336679
1.9264147440609545,42912.539543571824
5.012700092119059,73025.40086964957
5.79031456582504,80731.91244873892
10.446615474271205,125794.41561468305
10.360343158745682,124078.74306679334
1.4071368876143266,37464.23165646091
6.041061238714586,85970.20015389941
8.300508093579253,103686.32110755227
5.608567048925557,76147.57290569526
6.027035907752531,82922.17785809521
10.466895008109784,121722.58527416072
9.36789641497182,113643.20471447449
1.6513161100192815,44817.79484734912
6.1742051292433855,84620.3484987675
10.075194281868527,117950.70892311135
3.101004593446919,58109.87622407501
10.07068409942828,119030.21456490175
5.958174876281778,80314.87968779478
8.357233619069191,106602.104835884
9.513508593736464,114638.247067106
1.6383639005973987,38452.23599552484
6.03807492546302,82335.34699493785
7.58545230064942,92584.55975333104
9.932226830931661,119429.11486707877
3.807180529324382,57420.1186841741
10.15864614614787,125276.06472293449
5.823184767183829,76793.5393755106
3.7365061433330444,58790.067639697496
1.5676624143808673,38281.55623606288
3.422959302422002,59052.75193264118
2.755049424168527,51487.10299034845
2.9506352097036572,52022.24739471147
3.798839387754181,61302.11427092773
8.860783026892618,107676.57724739077
5.625193449987399,77925.37915024452
4.521298744607904,68250.88759435723
9.720225524334456,117343.9105779214
4.440847548592929,67309.99373785667
6.78880458230047,91574.52240945368
8.356740528741659,103151.63062855716
9.86829200570606,116505.09849066826
2.585571349127129,49052.75784133683
2.5528235178818433,49767.83557915062
1.422520778093527,41420.000557869134
7.142501184197522,91766.49062225502
4.862699653323993,66437.15721511329
3.38990224525899,56032.30231313516
9.272292226532848,111405.83962698912
10.160131277775065,119536.09249267525
5.627155358413759,78244.88391388752
7.476662128771354,95069.7860065211
9.490825477659893,114623.47742869201
7.678772322990218,94719.04731528883
6.089835955460665,84810.49093796469
7.551143967472766,96567.71850740761
4.887712811778767,74544.49400333765
7.325621108814323,96455.05567724728
6.232531152875406,81738.6561991147
5.251956443933074,74783.43558319261
4.765184017263063,71506.57408237403
1.2321273649564153,36948.46773623847
10.002912702896776,118735.52575689415
4.1284026941766845,61326.51613060974
4.351102452370601,64343.30079064053
9.278696389591698,112594.37789978096
8.664418562223382,106152.70566338031
6.565558943047293,91183.43809734735
4.5709191560202465,74307.7983137875
6.14583006152318,81863.05612926239
1.4393573168777543,39041.86941496596
9.315405275129706,107185.29223800785
2.1902315711107994,44875.5910099909
2.1370167662663873,49099.083767778764
2.936672899044189,56056.859291320456
8.7310107202673,109915.1321010151
6.285310706754989,81655.01906189439
7.267912527082918,91898.75071915134
2.5126256063087995,46778.80324389321
6.091142602140901,85493.87261000148
4.218974169858531,64396.41571420466
2.7843078464169078,50229.646525303324
2.9520645932032967,52632.29478096585
6.843429857443865,86529.06190074008
4.124448950148835,64881.98805148943
9.727433646884577,120475.64747911062
3.549733388879853,58337.835927780885
4.060003505698916,64281.16101235403
9.48385007631548,112811.50115686584
3.0435853993858464,52272.967462334105
9.990226724094878,119104.38265445379
3.0931178861592015,68298.18232205804
2.9955150236903236,51782.240117694564
6.106647758674312,81908.8852060865
7.195285709521919,97052.81249002591
3.198187395637186,52616.69434645712
7.5171141596287985,95604.30182923617
3.969538651309982,60351.013779012814
4.77290951500799,70616.13499381354
6.921536818221737,90288.29413579522
5.665735498563706,80171.92050343526
8.407189950522838,102903.5302320019
4.861564668708109,71187.71689372887
9.071118040733808,107736.07817310844
3.587835541005702,56202.15106416312
4.222446165975328,62355.49038913955
1.3376745826075824,35551.118089543845
4.9338889980542024,70550.80802888368
4.256216712515808,64194.18416304434
9.288237842145854,109135.06262144615
1.2572880735355136,35506.75558794713
8.539261681850737,106470.14343258721
5.0945024961492225,72954.29131230876
4.332270115927539,64876.76216646193
4.101504693900187,65332.17503826576
10.121811400423823,124141.3802974895
2.8023893983869113,53903.82444620098
6.141746721288685,81799.86598599094
9.038262633639508,110755.09908263413
4.313481268444362,65569.59105182656
6.133675187991709,81004.27035441487
7.043779557001763,93355.96604139177
8.74277289803791,106136.9668077391
6.602216954520941,85597.7789829496
2.5622900326953353,45931.349120977044
4.390478272224935,67553.72471105523
9.20011620976895,113697.83399851806
6.4775865328398465,85773.42566915652
7.6730338667792815,99172.89989439001
4.550234708496852,66388.0009249957
2.4621898983635306,45500.597962178945
9.158447567904638,108269.73848596268
4.546853174925502,66330.0525625227
2.586608888228846,50184.023656477046
1.8454704306752894,41456.76291820307
5.1457075512848185,70248.99115775547
